Date,Open,High,Low,Close,Volume,Adj Close
2015-08-17,3740.50,3743.06,3499.50,3499.50,2461300,3375.221
2015-08-10,3828.00,3835.00,3678.35,3721.00,2492500,3540.375
2015-08-03,3788.50,3871.00,3766.00,3805.00,2469100,3620.298
2015-07-27,3559.50,3806.50,3498.00,3801.00,3604700,3616.492
2015-07-20,3675.00,3676.00,3542.50,3550.00,1973100,3377.676
2015-07-13,3663.50,3687.00,3597.50,3651.00,2007400,3473.773
2015-07-06,3448.00,3650.41,3433.50,3626.50,2470900,3450.463
2015-06-29,3477.50,3531.00,3415.00,3481.50,2462800,3312.501
2015-06-22,3592.00,3617.00,3525.50,3546.50,2364100,3374.346
2015-06-15,3399.00,3582.50,3388.50,3547.00,3878200,3374.822
2015-06-08,3431.00,3458.50,3383.00,3417.50,2766400,3251.608
2015-06-01,3607.00,3653.15,3438.50,3440.00,3270300,3273.016
2015-05-25,3621.00,3708.00,3586.65,3605.50,2345400,3430.482
2015-05-18,3599.50,3698.92,3545.00,3621.00,2196600,3445.23
2015-05-11,3630.50,3713.89,3520.82,3592.00,2684000,3417.637
2015-05-04,3640.00,3690.00,3498.00,3640.00,2419900,3463.307
2015-04-27,3749.00,3758.50,3554.00,3640.00,3053700,3463.307
2015-04-20,3750.50,3797.00,3704.00,3746.50,2622100,3564.638
2015-04-13,3706.50,3780.00,3622.93,3724.00,2703200,3543.23
2015-04-06,3577.00,3721.00,3575.00,3716.00,1941900,3535.618
2015-03-30,3598.00,3599.00,3481.50,3577.00,2628500,3403.366
2015-03-23,3667.00,3737.00,3446.53,3552.00,3293900,3379.579
2015-03-16,3644.50,3808.50,3635.00,3657.00,4250500,3479.482
2015-03-09,3825.00,3825.00,3613.00,3644.00,2560800,3375.229
2015-03-02,3774.50,3894.00,3735.50,3825.50,2746700,3543.342
2015-02-23,3666.00,3806.00,3644.00,3782.00,2796700,3503.051
2015-02-16,3623.00,3678.00,3574.50,3656.00,2279800,3386.344
2015-02-09,3630.50,3674.50,3573.00,3592.00,2485100,3327.065
2015-02-02,3748.00,3799.50,3617.00,3628.00,2751300,3360.409
2015-01-26,3757.50,3818.00,3734.00,3752.00,2851600,3475.263
2015-01-19,3576.50,3805.00,3558.50,3791.00,2789300,3511.387
2015-01-12,3489.50,3599.00,3444.50,3584.00,3201200,3319.655
2015-01-05,3448.00,3531.50,3362.50,3472.00,2630300,3215.916
2014-12-29,3543.00,3559.00,3428.50,3452.50,956400,3197.854
2014-12-22,3514.00,3561.00,3480.20,3531.50,1016900,3271.027
2014-12-15,3407.50,3510.00,3325.50,3500.50,4352000,3242.313
2014-12-08,3743.00,3746.00,3401.50,3405.00,3068700,3153.857
2014-12-01,3782.00,3789.50,3704.00,3744.50,2738800,3468.317
2014-11-24,3713.50,3806.50,3685.50,3794.50,1958800,3514.629
2014-11-17,3641.00,3728.00,3616.87,3704.00,2560200,3430.804
2014-11-10,3584.00,3688.50,3576.00,3658.50,1960100,3388.66
2014-11-03,3547.50,3617.00,3493.50,3579.50,2722600,3315.487
